Date,FTIR_integrate_00,FTIR_integrate_01,FTIR_integrate_02,FTIR_integrate_03,FTIR_integrate_04,FTIR_integrate_05,FTIR_integrate_06,FTIR_integrate_07,FTIR_integrate_08,FTIR_integrate_09,FTIR_integrate_10,FTIR_integrate_11,FTIR_integrate_12,FTIR_integrate_13,FTIR_integrate_14,FTIR_integrate_15,IWP,LWP,Latitude,Longitude,RRTMG_All_00,RRTMG_All_01,RRTMG_All_02,RRTMG_All_03,RRTMG_All_04,RRTMG_All_05,RRTMG_All_06,RRTMG_All_07,RRTMG_All_08,RRTMG_All_09,RRTMG_All_10,RRTMG_All_11,RRTMG_All_12,RRTMG_All_13,RRTMG_All_14,RRTMG_All_15,RRTMG_All_16,RRTMG_All_17,RRTMG_All_18,RRTMG_All_19,RRTMG_All_20,RRTMG_All_21,RRTMG_All_22,RRTMG_All_23,RRTMG_All_24,RRTMG_All_25,RRTMG_All_26,RRTMG_All_27,RRTMG_All_28,RRTMG_Clear_00,RRTMG_Clear_01,RRTMG_Clear_02,RRTMG_Clear_03,RRTMG_Clear_04,RRTMG_Clear_05,RRTMG_Clear_06,RRTMG_Clear_07,RRTMG_Clear_08,RRTMG_Clear_09,RRTMG_Clear_10,RRTMG_Clear_11,RRTMG_Clear_12,RRTMG_Clear_13,RRTMG_Clear_14,RRTMG_Clear_15,RRTMG_Clear_16,RRTMG_Clear_17,RRTMG_Clear_18,RRTMG_Clear_19,RRTMG_Clear_20,RRTMG_Clear_21,RRTMG_Clear_22,RRTMG_Clear_23,RRTMG_Clear_24,RRTMG_Clear_25,RRTMG_Clear_26,RRTMG_Clear_27,RRTMG_Clear_28,SZA,red_chi_2,rice,rliq
2017-06-11 11:51:00,67460.95900290033,7021.991438668558,46.67620717066231,30.321851915769113,32.983183163325826,28.911350574442704,14.101998209153718,10.664868854214493,18.137923723573078,5.41198671932756,10.231980389461086,-132.9296641646737,-1182.4930064930957,-1725.7438071662525,-4540.643542713151,-25313.335193662762,113.56452940941908,5.918287598640647,81.837048,11.129909,49.5387,50.9652,46.8227,24.1136,36.0144,37.3721,17.6633,13.5871,19.0043,5.2948,9.8487,2.8949,0.7134,0.3154,0.2493,0.1565,2.3944,0.0185,2.2,1.6194,6.7717,11.5763,9.6789,127.2835,90.0223,149.5875,58.8567,10.6985,0.0535,49.1708,51.0244,45.8665,24.1004,24.1685,6.1006,4.9308,2.4527,13.8609,5.2641,9.8464,2.5976,0.4386,0.314,0.0924,0.0555,3.2262,0.3373,9.1573,6.8003,15.387,25.9405,11.1286,145.4964,99.7872,163.7335,61.7913,10.7399,0.0,58.8077998908,2.000646719478372,84.87012265042728,12.996932146702491
2017-06-11 12:18:00,-3492.0358295460483,-322.49725795687397,46.12226537503809,24.900093230693855,31.935727691328925,26.099131576120854,12.745449988209906,9.4810772967061,17.478464643202667,5.370466817428696,10.122381949759239,-242.3615625361674,-2137.391229722983,-3119.333186692657,-8207.348062273672,-45754.60517811401,59.04419811425314,2.9647413716689863,81.835531,11.140016,49.5605,51.1634,47.1445,24.1834,36.0592,36.7656,17.4333,13.3368,19.0774,5.3278,9.8812,2.9405,0.7229,0.3159,0.2497,0.1585,2.5291,0.0282,3.7571,2.7833,9.2409,15.7467,9.8146,128.3578,89.7877,148.9311,58.5215,10.6151,0.0531,49.1818,51.0351,45.8601,24.1115,24.1555,6.082,4.9263,2.4478,13.8568,5.2692,9.8572,2.5979,0.4382,0.3145,0.0924,0.0554,3.2014,0.3332,9.0935,6.7492,15.284,25.7591,11.0525,144.5233,99.1112,162.5633,61.3077,10.636,0.0,59.024962340399995,0.8195453256778298,55.36787248132006,8.029195088376875
2017-06-11 12:19:00,-87301.05023685197,-8998.578063678995,44.63940570612638,24.796206847764854,23.008384000322305,6.353014095930158,5.155162355874875,2.809242234061866,14.035381751430572,5.418071712033193,10.411682016278833,-135.5702441262137,-1204.865351169478,-1758.394262657366,-4626.550894242812,-25792.254440332083,2.835452788311685,0.0,81.835481,11.140335,49.2831,51.0544,46.1972,24.1289,27.3962,14.4845,8.3321,5.346,15.1841,5.283,9.8623,2.6848,0.5108,0.3149,0.1331,0.0817,5.0073,0.267,8.5132,6.3595,14.6601,24.7249,10.8771,140.7096,97.2507,159.4206,61.1993,10.8627,0.0543,49.1822,51.0355,45.8601,24.1119,24.1552,6.0814,4.9261,2.4476,13.8567,5.2694,9.8576,2.5979,0.4382,0.3145,0.0924,0.0554,3.2002,0.3329,9.0906,6.7467,15.2791,25.7504,11.0489,144.4764,99.079,162.5077,61.2847,10.6313,0.0,59.035265680799995,0.295279766306987,20.461523274525327,5.124215557378185
2017-06-11 12:20:00,-40592.86888143218,-4164.272452101958,45.31371505926946,25.71729393628743,25.364919419089798,11.125670642019536,6.8349188195588075,4.284285920797255,14.872934412644259,5.461006255856395,10.568414582325623,-168.91607271587702,-1496.0161801087177,-2183.3031096731534,-5744.53816699566,-32024.848193007896,12.7553615540103,0.9639771800741584,81.835423,11.140709,49.3695,51.0428,46.4446,24.1261,30.4264,22.0639,11.2351,7.8174,16.315,5.2875,9.8611,2.7429,0.5679,0.3152,0.1626,0.1033,4.1384,0.1793,7.4698,5.5654,13.5748,22.9554,10.5782,137.1898,95.0767,156.4083,60.4363,10.7917,0.054,49.1828,51.0359,45.8603,24.1124,24.1542,6.0807,4.926,2.4474,13.8564,5.2697,9.8581,2.5979,0.4382,0.3145,0.0924,0.0554,3.199,0.3327,9.0876,6.7443,15.2741,25.7415,11.0452,144.4296,99.0465,162.4516,61.2615,10.6262,0.0,59.045719285299995,0.32836962081249016,51.8707928302201,8.007591137929763
2017-06-11 12:21:00,9832.389879051225,1050.553040107138,45.17593725281576,25.584820104658192,23.629997878284442,7.243994126682091,5.496172866501889,3.107323106740805,14.389467288952282,5.593119496658295,11.089889597701974,-214.18272229956617,-1891.7398157358505,-2760.826705823762,-7264.073556163177,-40496.00614293289,8.885118662446732,0.2214920417864742,81.835367,11.141139,49.2984,51.0372,46.2102,24.1212,27.9623,15.9782,8.849,5.7761,15.3734,5.2808,9.8602,2.689,0.5193,0.315,0.1374,0.0855,4.8101,0.2466,8.0845,6.0347,14.2384,24.0294,10.8163,140.0302,96.8837,158.9156,61.0564,10.8439,0.0542,49.1831,51.0363,45.8598,24.1129,24.1538,6.0799,4.9258,2.4472,13.8559,5.2699,9.8585,2.598,0.4381,0.3145,0.0924,0.0554,3.1978,0.3323,9.0846,6.7418,15.2691,25.7325,11.0415,144.3816,99.0134,162.3943,61.2379,10.621,0.0,59.0563402294,0.3584241541173505,60.82104630122862,5.981587392502381
2017-06-11 12:22:00,-16210.849278545465,-1626.7882745331588,44.879184355407524,25.04986005322582,22.89204044878566,5.965538947357782,5.077103668716887,2.732436716479691,14.129875691199594,5.5453321883491,10.841541800167485,-215.0423927309686,-1899.0710216475518,-2771.5259515120742,-7292.2245833578,-40652.94345384929,2.55754972221814,0.0,81.835312,11.141553,49.2724,51.0398,46.1248,24.1192,27.0618,13.6746,7.9938,5.058,15.0239,5.2783,9.8601,2.6697,0.5016,0.3149,0.1283,0.0785,5.0846,0.2745,8.5583,6.3926,14.7036,24.7927,10.8913,140.8728,97.3673,159.5614,61.2066,10.8539,0.0543,49.1834,51.0366,45.8585,24.1132,24.1533,6.0792,4.9256,2.447,13.8558,5.27,9.8588,2.598,0.4381,0.3146,0.0924,0.0554,3.1964,0.332,9.0813,6.7392,15.2639,25.7232,11.0377,144.3328,98.9797,162.3361,61.2138,10.6159,0.0,59.067118268,0.3919748991403999,20.536256388525942,5.141503290419461
2017-06-11 12:24:00,57066.61770712762,5952.388751710809,45.19509501948902,24.858044979067657,24.96245507763219,10.406661266200945,6.607823148952038,4.091583222622119,14.7196392613516,5.446221630991133,10.552579626901576,-180.73510500325054,-1599.1503018037017,-2333.818225488082,-6140.5618907186035,-34232.61481660227,16.293891898537865,0.38206533574100265,81.835207,11.142315,49.3675,51.0428,46.422,24.1274,30.2346,21.7375,11.1429,7.74,16.2821,5.288,9.8626,2.7443,0.568,0.3153,0.1647,0.1039,4.123,0.1789,7.3022,5.4438,13.3873,22.6034,10.5636,136.9314,94.9144,156.1484,60.3323,10.7704,0.0539,49.1844,51.0374,45.8587,24.1141,24.1518,6.0779,4.9253,2.4467,13.8557,5.2704,9.8597,2.5981,0.4381,0.3146,0.0924,0.0554,3.1939,0.3317,9.0747,6.734,15.2534,25.704,11.03,144.2333,98.9111,162.2174,61.1648,10.6055,0.0,59.0891490431,0.33977774668756255,62.01135031543326,4.715480042181583
2017-06-11 12:26:00,-9722.927725939047,-967.5167960350102,45.50383843391716,24.937850788560954,26.939114952848332,14.501551892980903,8.11200999322065,5.441532444035156,15.431800372920605,5.45364219251193,10.538656844941046,-128.09969366141158,-1139.7413656417727,-1663.351573943521,-4376.481927459587,-24398.161396434105,19.8553659281618,1.5241766844808426,81.835111,11.143094,49.4276,51.0479,46.6175,24.1329,32.2481,26.7637,13.1316,9.4646,17.0902,5.2943,9.8644,2.7901,0.6093,0.3155,0.1854,0.1185,3.5965,0.1266,6.6989,4.982,12.739,21.5766,10.3466,134.4141,93.3225,153.8918,59.7436,10.7105,0.0536,49.1851,51.0381,45.8586,24.1148,24.1508,6.0764,4.9249,2.4463,13.8553,5.2708,9.8604,2.598,0.4381,0.3146,0.0924,0.0554,3.1913,0.3313,9.068,6.7286,15.2425,25.6843,11.022,144.1309,98.8402,162.0948,61.1142,10.5945,0.0,59.1118218561,0.46993062642605316,54.94309665467157,7.979468151327941
2017-06-11 12:27:00,-52730.34052328214,-5417.984441439221,45.115414377010424,24.885228314877146,24.172004341224124,8.663136737091365,5.975011846674267,3.5289276838301897,14.46905103630497,5.446910215497517,10.564284128971927,-200.3861153592009,-1770.9236977894943,-2584.5062826103276,-6800.152904796496,-37909.72540082244,11.114106042072676,0.2326420985753406,81.835044,11.143582,49.3339,51.0427,46.3108,24.126,29.0482,18.7633,9.974,6.7417,15.814,5.2851,9.8633,2.7165,0.5432,0.3152,0.151,0.0944,4.4705,0.2133,7.7716,5.7988,13.8827,23.4273,10.6764,138.2739,95.7313,157.2418,60.5763,10.7823,0.0539,49.1857,51.0386,45.8583,24.1154,24.1504,6.0757,4.9247,2.4461,13.8553,5.271,9.861,2.5981,0.438,0.3147,0.0924,0.0554,3.19,0.3311,9.0645,6.7258,15.2369,25.6747,11.0179,144.0782,98.8039,162.0322,61.0883,10.5891,0.0,59.1233819512,0.25690480559035694,54.386405149122226,5.098449813940036
2017-06-11 12:28:00,63043.69314187493,6582.868132979344,45.955915658132824,24.748974889456317,28.654353652604684,18.215283160275927,9.538354017990134,6.695240086343503,16.148252811204664,5.503135040533008,10.722644919228713,-145.17932647323437,-1288.9930406208987,-1881.17117405117,-4949.592001271298,-27593.155071844296,26.682629801757386,2.6637450570370422,81.834983,11.144041,49.4711,50.9962,46.6441,24.1259,33.6261,30.5658,14.6737,10.8271,17.6701,5.2935,9.8629,2.8126,0.6375,0.3157,0.2021,0.1293,3.1612,0.0849,5.9315,4.3965,11.8922,20.1891,10.1339,131.9379,91.8486,151.8351,59.2017,10.6537,0.0533,49.186,51.0388,45.8579,24.1157,24.15,6.075,4.9245,2.4459,13.8552,5.2712,9.8613,2.5981,0.438,0.3147,0.0924,0.0554,3.1887,0.3309,9.0611,6.723,15.2313,25.665,11.0138,144.0254,98.7674,161.9689,61.0622,10.5835,0.0,59.1350991408,0.6423949951049498,54.670794051739456,8.836269411624976
2017-06-11 12:30:00,18614.828200025662,1981.921730450729,45.836196722414684,24.77926045500671,28.622815194014255,18.05361933906489,9.510679417594579,6.6906290555589525,16.129875896076523,5.429672053646642,10.499993119157146,-102.33020916330017,-914.9545503660988,-1335.2951268740499,-3513.3251936235365,-19586.205663127726,29.567404270714587,2.774171397257367,81.834869,11.144692,49.4743,51.0539,46.7566,24.1385,33.6686,30.5448,14.6821,10.8241,17.7436,5.3,9.8669,2.8289,0.6433,0.3157,0.2035,0.1308,3.186,0.0875,5.8365,4.3261,11.787,20.0302,10.1432,132.1672,91.9684,151.9516,59.2111,10.6486,0.0532,49.1866,51.0396,45.8571,24.1164,24.149,6.0736,4.9242,2.4455,13.8547,5.2715,9.862,2.5981,0.438,0.3147,0.0924,0.0554,3.1859,0.3304,9.054,6.7174,15.2199,25.6447,11.0054,143.9171,98.6927,161.8398,61.0089,10.5721,0.0,59.1590048029,0.7158368972934451,63.6995343660635,8.991188571158718
2017-06-11 12:32:00,-160184.21548520852,-16559.397560706097,44.72598465824064,24.880691050784304,23.335161722244024,7.150365320085747,5.556011050072921,3.155573830385182,14.309850349487526,5.523022091703819,10.733188148534468,-165.3304806537982,-1464.8463201345148,-2137.813459818693,-5624.849320937392,-31357.602713217326,3.8795756867663638,0.0,81.834755,11.145509,49.3099,51.0287,46.1808,24.1213,28.1468,16.5942,9.1666,6.0659,15.4527,5.2812,9.8635,2.6912,0.5237,0.3152,0.1416,0.0869,4.7178,0.2384,8.2714,6.1759,14.3678,24.2139,10.7318,138.8169,96.0111,157.555,60.6001,10.7668,0.0538,49.1876,51.0406,45.8567,24.1174,24.1478,6.0722,4.9238,2.4451,13.8539,5.272,9.8629,2.5981,0.438,0.3147,0.0924,0.0554,3.183,0.3301,9.0468,6.7116,15.2081,25.6241,10.9968,143.8061,98.6161,161.7075,60.9542,10.5603,0.0,59.1835422575,0.49695557665440143,20.97842878639213,5.257506852423639
2017-06-11 12:33:00,-6164.371974744927,-602.4686081777313,46.378804065221644,24.45035639279186,31.47115738854798,24.232008170593954,11.760086891357366,8.661002597708302,17.17718304909532,5.5335727691144845,10.724419153566181,-241.85986882189565,-2133.209886242696,-3113.230886233284,-8191.292161588192,-45665.09619286434,35.92174072224098,3.788172820718978,81.834715,11.145928,49.5268,50.9925,46.7941,24.1303,35.3589,34.9902,16.5227,12.4991,18.4699,5.2995,9.8653,2.8624,0.6823,0.316,0.2287,0.1461,2.6389,0.0378,4.7191,3.4786,10.4738,17.8672,9.8007,128.09,89.544,148.5713,58.3055,10.5507,0.0528,49.188,51.041,45.8568,24.1178,24.1474,6.0716,4.9237,2.4449,13.8539,5.2721,9.8633,2.5982,0.438,0.3148,0.0924,0.0554,3.1815,0.3297,9.0431,6.7086,15.202,25.6129,10.9924,143.7489,98.5766,161.6393,60.9261,10.5544,0.0,59.1960585791,1.1412350220886702,45.275005730841485,6.966804367360195
2017-06-11 12:35:00,-32853.69445265599,-3352.2066863120963,46.19559026787658,23.811924160272497,31.909510395170884,25.96771961062407,12.648669322320409,9.432299020880654,17.374945159106836,5.368645477502504,10.433083661077482,-192.27903249325692,-1700.0299664100996,-2481.043160864065,-6527.928746311741,-36392.12083514457,36.47483763258376,7.883719565584815,81.834603,11.146715,49.5358,50.9934,46.8073,24.1314,35.4864,35.6984,16.8605,12.7703,18.6137,5.3008,9.8662,2.8692,0.6885,0.316,0.2309,0.1475,2.6122,0.0353,4.5208,3.3005,10.2657,17.6401,9.7138,127.8835,89.4582,148.4087,58.2429,10.5371,0.0527,49.1889,51.0418,45.8562,24.1186,24.1466,6.0703,4.9234,2.4446,13.8537,5.2725,9.8642,2.5982,0.4379,0.3148,0.0924,0.0554,3.1786,0.3292,9.0355,6.7025,15.1898,25.5907,10.9834,143.6323,98.4971,161.502,60.8694,10.5421,0.0,59.221528354499995,1.0226326701392483,47.42694953282727,11.998463548122972
2017-06-11 12:36:00,95842.20163464374,9969.760240997648,46.53736714001578,24.013294008874823,33.61147254059019,29.749237129170936,14.16475264625791,10.81612412625997,18.115192212842725,5.393493515135069,10.23888091914236,-216.35332136535405,-1910.1492542416102,-2787.693650761513,-7334.763782335444,-40890.09243778995,78.3398731248337,5.550917299428739,81.834541,11.147065,49.5658,51.0731,47.019,24.1494,36.3138,37.6582,17.7941,13.6935,19.1654,5.3129,9.8719,2.926,0.7251,0.3162,0.253,0.16,2.3626,0.0174,2.7251,2.0024,7.6721,13.1788,9.5203,125.373,88.2518,146.6381,57.7443,10.4799,0.0524,49.1892,51.0423,45.8561,24.119,24.146,6.0695,4.9232,2.4444,13.8536,5.2727,9.8645,2.5982,0.4379,0.3148,0.0924,0.0554,3.1771,0.3288,9.0316,6.6994,15.1836,25.58,10.9788,143.5736,98.4565,161.4317,60.8404,10.5358,0.0,59.2344852234,1.5182785710056572,60.52611508539395,7.997228416469288
